2451579.5; 2000-Feb-05 00:00:00;-1.04914970E+08;1.03089875E+08;-3.58501743E+03;-2.06371314E+01;-2.07111762E+01;-8.92147413E-02
2451580.5; 2000-Feb-06 00:00:00;-1.06688038E+08;1.01291277E+08;-1.11463786E+04;-2.04108980E+01;-2.09271122E+01;-8.50982413E-02
2451581.5; 2000-Feb-07 00:00:00;-1.08442716E+08;9.94728523E+07;-1.81667197E+04;-2.02104006E+01;-2.11714206E+01;-7.67081849E-02
2451582.5; 2000-Feb-08 00:00:00;-1.10180927E+08;9.76318316E+07;-2.42842578E+04;-2.00283256E+01;-2.14512446E+01;-6.42528309E-02
2451583.5; 2000-Feb-09 00:00:00;-1.11903878E+08;9.57648891E+07;-2.91646932E+04;-1.98554703E+01;-2.17722539E+01;-4.81621910E-02
2451584.5; 2000-Feb-10 00:00:00;-1.13611908E+08;9.38682922E+07;-3.25206960E+04;-1.96810238E+01;-2.21381088E+01;-2.90931667E-02
2451585.5; 2000-Feb-11 00:00:00;-1.15304368E+08;9.19380956E+07;-3.41312314E+04;-1.94929812E+01;-2.25499897E+01;-7.92103460E-03
2451586.5; 2000-Feb-12 00:00:00;-1.16979539E+08;8.99703744E+07;-3.38596336E+04;-1.92786672E+01;-2.30061905E+01;1.42808363E-02
2451587.5; 2000-Feb-13 00:00:00;-1.18634599E+08;8.79614886E+07;-3.16694053E+04;-1.90253881E+01;-2.35017633E+01;3.62738662E-02
2451588.5; 2000-Feb-14 00:00:00;-1.20265660E+08;8.59083760E+07;-2.76364241E+04;-1.87212785E+01;-2.40282448E+01;5.67061572E-02
2451589.5; 2000-Feb-15 00:00:00;-1.21867883E+08;8.38088616E+07;-2.19554450E+04;-1.83564111E+01;-2.45735825E+01;7.41946635E-02
2451590.5; 2000-Feb-16 00:00:00;-1.23435702E+08;8.16619561E+07;-1.49378192E+04;-1.79241472E+01;-2.51224838E+01;8.74472142E-02
2451591.5; 2000-Feb-17 00:00:00;-1.24963172E+08;7.94680976E+07;-6.99701660E+03;-1.74225148E+01;-2.56574383E+01;9.54203117E-02
2451592.5; 2000-Feb-18 00:00:00;-1.26444415E+08;7.72292710E+07;1.38009214E+03;-1.68551759E+01;-2.61605033E+01;9.74838654E-02
2451593.5; 2000-Feb-19 00:00:00;-1.27874119E+08;7.49489480E+07;9.67466292E+03;-1.62314771E+01;-2.66156028E+01;9.35410200E-02
2451594.5; 2000-Feb-20 00:00:00;-1.29247989E+08;7.26318278E+07;1.73837687E+04;-1.55653141E+01;-2.70107174E+01;8.40510734E-02
2451595.5; 2000-Feb-21 00:00:00;-1.30563053E+08;7.02834192E+07;2.40652308E+04;-1.48730400E+01;-2.73392447E+01;6.99368136E-02
2451596.5; 2000-Feb-22 00:00:00;-1.31817773E+08;6.79095588E+07;2.93704197E+04;-1.41710872E+01;-2.76001306E+01;5.24076376E-02
2451597.5; 2000-Feb-23 00:00:00;-1.33011961E+08;6.55159659E+07;3.30604016E+04;-1.34740430E+01;-2.77969083E+01;3.27623747E-02
2451598.5; 2000-Feb-24 00:00:00;-1.34146569E+08;6.31079108E+07;3.50064042E+04;-1.27936013E+01;-2.79361758E+01;1.22312006E-02
2451599.5; 2000-Feb-25 00:00:00;-1.35223424E+08;6.06900165E+07;3.51794693E+04;-1.21383820E+01;-2.80260909E+01;-8.11478743E-03
2451600.5; 2000-Feb-26 00:00:00;-1.36244981E+08;5.82661759E+07;3.36351757E+04;-1.15143318E+01;-2.80752497E+01;-2.73898383E-02
2451601.5; 2000-Feb-27 00:00:00;-1.37214113E+08;5.58395446E+07;3.04981335E+04;-1.09253629E+01;-2.80920567E+01;-4.48766362E-02
2451602.5; 2000-Feb-28 00:00:00;-1.38133967E+08;5.34125693E+07;2.59489457E+04;-1.03739702E+01;-2.80845191E+01;-5.99896813E-02
2451603.5; 2000-Feb-29 00:00:00;-1.39007861E+08;5.09870193E+07;2.02145066E+04;-9.86167793E+00;-2.80603283E+01;-7.22371354E-02
2451604.5; 2000-Mar-01 00:00:00;-1.39839214E+08;4.85640053E+07;1.35612245E+04;-9.38925840E+00;-2.80270905E+01;-8.11927069E-02
2451605.5; 2000-Mar-02 00:00:00;-1.40631475E+08;4.61439749E+07;6.28999125E+03;-8.95671544E+00;-2.79925832E+01;-8.64841502E-02
2451606.5; 2000-Mar-03 00:00:00;-1.41388055E+08;4.37266897E+07;-1.26870148E+03;-8.56305642E+00;-2.79649367E+01;-8.78016454E-02
2451607.5; 2000-Mar-04 00:00:00;-1.42112224E+08;4.13111918E+07;-8.76125470E+03;-8.20590668E+00;-2.79526450E+01;-8.49265020E-02
2451608.5; 2000-Mar-05 00:00:00;-1.42806968E+08;3.88957817E+07;-1.58207157E+04;-7.88105499E+00;-2.79643327E+01;-7.77770312E-02
2451609.5; 2000-Mar-06 00:00:00;-1.43474817E+08;3.64780261E+07;-2.20809671E+04;-7.58205863E+00;-2.80082390E+01;-6.64635685E-02
2451610.5; 2000-Mar-07 00:00:00;-1.44117640E+08;3.40548241E+07;-2.71956086E+04;-7.30006035E+00;-2.80914458E+01;-5.13395363E-02
2451611.5; 2000-Mar-08 00:00:00;-1.44736439E+08;3.16225452E+07;-3.08605068E+04;-7.02395144E+00;-2.82189673E+01;-3.30326456E-02
2451612.5; 2000-Mar-09 00:00:00;-1.45331181E+08;2.91772470E+07;-3.28376696E+04;-6.74094117E+00;-2.83928826E+01;-1.24426019E-02
2451613.5; 2000-Mar-10 00:00:00;-1.45900684E+08;2.67149578E+07;-3.29772337E+04;-6.43748085E+00;-2.86117127E+01;9.30034287E-03
2451614.5; 2000-Mar-11 00:00:00;-1.46442607E+08;2.42319980E+07;-3.12343222E+04;-6.10039224E+00;-2.88701762E+01;3.09110620E-02
2451615.5; 2000-Mar-12 00:00:00;-1.46953525E+08;2.17253037E+07;-2.76783301E+04;-5.71801638E+00;-2.91593558E+01;5.10466902E-02
2451616.5; 2000-Mar-13 00:00:00;-1.47429111E+08;1.91927211E+07;-2.24934064E+04;-5.28123972E+00;-2.94672140E+01;6.84111983E-02
2451617.5; 2000-Mar-14 00:00:00;-1.47864388E+08;1.66332440E+07;-1.59699483E+04;-4.78432873E+00;-2.97793719E+01;8.18577494E-02
2451618.5; 2000-Mar-15 00:00:00;-1.48254057E+08;1.40471747E+07;-8.48752359E+03;-4.22554935E+00;-3.00800973E+01;9.04842377E-02
2451619.5; 2000-Mar-16 00:00:00;-1.48592853E+08;1.14361916E+07;-4.89963757E+02;-3.60752999E+00;-3.03534863E+01;9.37180505E-02
2451620.5; 2000-Mar-17 00:00:00;-1.48875929E+08;8.80330620E+06;7.54610164E+03;-2.93726819E+00;-3.05848121E+01;9.13809973E-02
