$$SOE;;;;
2497617.5;2126-Feb-22 00:00:00;-1.298031780454E+08;7.091636237297E+07;-1.728190265975E+04
2497618.5;2126-Feb-23 00:00:00;-1.310594407123E+08;6.863616546592E+07;-1.653601631970E+04
2497619.5;2126-Feb-24 00:00:00;-1.322753980722E+08;6.633489549452E+07;-1.577195619178E+04
2497620.5;2126-Feb-25 00:00:00;-1.334506944824E+08;6.401331439637E+07;-1.499335033774E+04
2497621.5;2126-Feb-26 00:00:00;-1.345849960790E+08;6.167219036762E+07;-1.420420111125E+04
2497622.5;2126-Feb-27 00:00:00;-1.356779907503E+08;5.931229631221E+07;-1.340877043181E+04
2497623.5;2126-Feb-28 00:00:00;-1.367293880618E+08;5.693440841391E+07;-1.261147318378E+04
2497624.5;2126-Mar-01 00:00:00;-1.377389192157E+08;5.453930475257E+07;-1.181677510740E+04
2497625.5;2126-Mar-02 00:00:00;-1.387063370856E+08;5.212776382504E+07;-1.102908470949E+04
2497626.5;2126-Mar-03 00:00:00;-1.396314162712E+08;4.970056278801E+07;-1.025262203769E+04
2497627.5;2126-Mar-04 00:00:00;-1.405139529922E+08;4.725847523841E+07;-9.491242586233E+03
2497628.5;2126-Mar-05 00:00:00;-1.413537644704E+08;4.480226842415E+07;-8.748195670893E+03
2497629.5;2126-Mar-06 00:00:00;-1.421506872959E+08;4.233269998430E+07;-8.025809051201E+03
2497630.5;2126-Mar-07 00:00:00;-1.429045742325E+08;3.985051468489E+07;-7.325121626865E+03
2497631.5;2126-Mar-08 00:00:00;-1.436152891612E+08;3.735644208025E+07;-6.645533778530E+03
2497632.5;2126-Mar-09 00:00:00;-1.442827005130E+08;3.485119634038E+07;-5.984593312116E+03
2497633.5;2126-Mar-10 00:00:00;-1.449066744731E+08;3.233547925173E+07;-5.338045998553E+03
2497634.5;2126-Mar-11 00:00:00;-1.454870699063E+08;2.980998640693E+07;-4.700217085203E+03
2497635.5;2126-Mar-12 00:00:00;-1.460237367039E+08;2.727541523038E+07;-4.064664795341E+03
2497636.5;2126-Mar-13 00:00:00;-1.465165180063E+08;2.473247263799E+07;-3.424932618475E+03
2497637.5;2126-Mar-14 00:00:00;-1.469652552762E+08;2.218188042715E+07;-2.775203180152E+03
2497638.5;2126-Mar-15 00:00:00;-1.473697944267E+08;1.962437765327E+07;-2.110730065579E+03
2497639.5;2126-Mar-16 00:00:00;-1.477299914321E+08;1.706072041623E+07;-1.428031063728E+03
2497640.5;2126-Mar-17 00:00:00;-1.480457166063E+08;1.449168005092E+07;-7.249005001215E+02
2497641.5;2126-Mar-18 00:00:00;-1.483168574547E+08;1.191804068182E+07;-3.193761492148E-01
2497642.5;2126-Mar-19 00:00:00;-1.485433204035E+08;9.340596769985E+06;7.456729326476E+02
2497643.5;2126-Mar-20 00:00:00;-1.487250318108E+08;6.760150931526E+06;1.512108147758E+03
2497644.5;2126-Mar-21 00:00:00;-1.488619385975E+08;4.177512064991E+06;2.297205383289E+03
2497645.5;2126-Mar-22 00:00:00;-1.489540087084E+08;1.593493703516E+06;3.098474449966E+03
2497646.5;2126-Mar-23 00:00:00;-1.490012314994E+08;-9.910875250975E+05;3.912813046790E+03
2497647.5;2126-Mar-24 00:00:00;-1.490036180587E+08;-3.575413426870E+06;4.736605772695E+03
2497648.5;2126-Mar-25 00:00:00;-1.489612014286E+08;-6.158665810955E+06;5.565830568538E+03
2497649.5;2126-Mar-26 00:00:00;-1.488740366824E+08;-8.740028106577E+06;6.396174551013E+03
2497650.5;2126-Mar-27 00:00:00;-1.487422008334E+08;-1.131868700483E+07;7.223158036546E+03
2497651.5;2126-Mar-28 00:00:00;-1.485657925781E+08;-1.389383409904E+07;8.042264285823E+03
2497652.5;2126-Mar-29 00:00:00;-1.483449319004E+08;-1.646466752073E+07;8.849073829390E+03
2497653.5;2126-Mar-30 00:00:00;-1.480797595562E+08;-1.903039360929E+07;9.639405940900E+03
2497654.5;2126-Mar-31 00:00:00;-1.477704364167E+08;-2.159022869377E+07;1.040947473083E+04
2497655.5;2126-Apr-01 00:00:00;-1.474171425647E+08;-2.414340107984E+07;1.115607132389E+04
2497656.5;2126-Apr-02 00:00:00;-1.470200759247E+08;-2.668915329067E+07;1.187678351736E+04
2497657.5;2126-Apr-03 00:00:00;-1.465794500941E+08;-2.922674447236E+07;1.257025595418E+04
2497658.5;2126-Apr-04 00:00:00;-1.460954910080E+08;-3.175545261852E+07;1.323647277749E+04
2497659.5;2126-Apr-05 00:00:00;-1.455684322236E+08;-3.427457592894E+07;1.387701008558E+04
2497660.5;2126-Apr-06 00:00:00;-1.449985090700E+08;-3.678343234924E+07;1.449516710970E+04
2497661.5;2126-Apr-07 00:00:00;-1.443859526309E+08;-3.928135642718E+07;1.509586901071E+04
2497662.5;2126-Apr-08 00:00:00;-1.437309851827E+08;-4.176769331845E+07;1.568527346360E+04
2497663.5;2126-Apr-09 00:00:00;-1.430338187264E+08;-4.424179094975E+07;1.627011497652E+04
2497664.5;2126-Apr-10 00:00:00;-1.422946573187E+08;-4.670299232895E+07;1.685693707746E+04
2497665.5;2126-Apr-11 00:00:00;-1.415137024598E+08;-4.915063002948E+07;1.745141340829E+04
2497666.5;2126-Apr-12 00:00:00;-1.406911597587E+08;-5.158402388714E+07;1.805790670765E+04
2497667.5;2126-Apr-13 00:00:00;-1.398272450637E+08;-5.400248164637E+07;1.867930247682E+04
2497668.5;2126-Apr-14 00:00:00;-1.389221889859E+08;-5.640530147455E+07;1.931705846393E+04
2497669.5;2126-Apr-15 00:00:00;-1.379762396199E+08;-5.879177516418E+07;1.997137374157E+04
2497670.5;2126-Apr-16 00:00:00;-1.369896638253E+08;-6.116119119746E+07;2.064139353887E+04
2497671.5;2126-Apr-17 00:00:00;-1.359627476120E+08;-6.351283729186E+07;2.132539881831E+04
2497672.5;2126-Apr-18 00:00:00;-1.348957961049E+08;-6.584600237652E+07;2.202096054382E+04
2497673.5;2126-Apr-19 00:00:00;-1.337891334090E+08;-6.815997812740E+07;2.272505923445E+04
2497674.5;2126-Apr-20 00:00:00;-1.326431025395E+08;-7.045406025246E+07;2.343418101668E+04
